X,Y,Z,formation
44.82,250.0,-33.569999999999936,1.0
44.82,250.0,-11.19,1.0
44.82,270.0,-78.32999999999993,1.0
44.82,270.0,-55.950000000000045,1.0
44.82,270.0,-33.569999999999936,1.0
44.82,270.0,-11.19,1.0
44.82,290.0,-78.32999999999993,1.0
44.82,290.0,-55.950000000000045,1.0
44.82,290.0,-33.569999999999936,1.0
44.82,290.0,-11.19,1.0
44.82,310.0,-78.32999999999993,1.0
44.82,310.0,-55.950000000000045,1.0
44.82,310.0,-33.569999999999936,1.0
44.82,310.0,-11.19,1.0
44.82,330.0,-55.950000000000045,1.0
44.82,330.0,-33.569999999999936,1.0
44.82,330.0,-11.19,1.0
44.82,350.0,-55.950000000000045,1.0
44.82,350.0,-33.569999999999936,1.0
44.82,350.0,-11.19,1.0
44.82,370.0,-55.950000000000045,1.0
44.82,370.0,-33.569999999999936,1.0
44.82,370.0,-11.19,1.0
44.82,390.0,-55.950000000000045,1.0
44.82,390.0,-33.569999999999936,1.0
44.82,390.0,-11.19,1.0
44.82,410.0,-55.950000000000045,1.0
44.82,410.0,-33.569999999999936,1.0
44.82,410.0,-11.19,1.0
44.82,430.0,-55.950000000000045,1.0
44.82,430.0,-33.569999999999936,1.0
44.82,430.0,-11.19,1.0
44.82,450.0,-55.950000000000045,1.0
44.82,450.0,-33.569999999999936,1.0
44.82,450.0,-11.19,1.0
44.82,470.0,-55.950000000000045,1.0
44.82,470.0,-33.569999999999936,1.0
44.82,470.0,-11.19,1.0
44.82,490.0,-55.950000000000045,1.0
44.82,490.0,-33.569999999999936,1.0
44.82,490.0,-11.19,1.0
44.82,510.0,-55.950000000000045,1.0
44.82,510.0,-33.569999999999936,1.0
44.82,510.0,-11.19,1.0
44.82,530.0,-55.950000000000045,1.0
44.82,530.0,-33.569999999999936,1.0
44.82,530.0,-11.19,1.0
44.82,550.0,-55.950000000000045,1.0
44.82,550.0,-33.569999999999936,1.0
44.82,550.0,-11.19,1.0
44.82,570.0,-55.950000000000045,1.0
44.82,570.0,-33.569999999999936,1.0
44.82,570.0,-11.19,1.0
44.82,590.0,-55.950000000000045,1.0
44.82,590.0,-33.569999999999936,1.0
44.82,590.0,-11.19,1.0
44.82,610.0,-33.569999999999936,1.0
44.82,610.0,-11.19,1.0
44.82,630.0,-33.569999999999936,1.0
44.82,630.0,-11.19,1.0
44.82,650.0,-33.569999999999936,1.0
44.82,650.0,-11.19,1.0
44.82,670.0,-33.569999999999936,1.0
44.82,670.0,-11.19,1.0
44.82,690.0,-33.569999999999936,1.0
44.82,690.0,-11.19,1.0
44.82,710.0,-33.569999999999936,1.0
44.82,710.0,-11.19,1.0
44.82,730.0,-33.569999999999936,1.0
44.82,730.0,-11.19,1.0
44.82,750.0,-33.569999999999936,1.0
44.82,750.0,-11.19,1.0
44.82,770.0,-33.569999999999936,1.0
44.82,770.0,-11.19,1.0
44.82,790.0,-33.569999999999936,1.0
44.82,790.0,-11.19,1.0
44.82,810.0,-33.569999999999936,1.0
44.82,810.0,-11.19,1.0
44.82,830.0,-33.569999999999936,1.0
44.82,830.0,-11.19,1.0
44.82,850.0,-33.569999999999936,1.0
44.82,850.0,-11.19,1.0
44.82,870.0,-33.569999999999936,1.0
44.82,870.0,-11.19,1.0
44.82,890.0,-33.569999999999936,1.0
44.82,890.0,-11.19,1.0
44.82,910.0,-33.569999999999936,1.0
44.82,910.0,-11.19,1.0
44.82,930.0,-33.569999999999936,1.0
44.82,930.0,-11.19,1.0
44.82,950.0,-33.569999999999936,1.0
44.82,950.0,-11.19,1.0
44.82,970.0,-33.569999999999936,1.0
44.82,970.0,-11.19,1.0
44.82,990.0,-11.19,1.0
74.7,10.0,-100.71000000000004,1.0
74.7,10.0,-78.32999999999993,1.0
