X,Y,Z,formation
11.5,66.0,-84.70000000000005,4.0
11.5,66.0,-60.5,4.0
11.5,66.0,-36.299999999999955,4.0
11.5,78.0,-617.1,4.0
11.5,78.0,-592.9,4.0
11.5,78.0,-568.7,4.0
11.5,78.0,-544.5,4.0
11.5,78.0,-520.3,4.0
11.5,78.0,-496.1,4.0
11.5,78.0,-471.9,4.0
11.5,78.0,-447.70000000000005,4.0
11.5,78.0,-423.5,4.0
11.5,78.0,-399.29999999999995,4.0
11.5,78.0,-375.1,4.0
11.5,78.0,-350.9,4.0
11.5,78.0,-326.70000000000005,4.0
11.5,78.0,-302.5,4.0
11.5,78.0,-278.29999999999995,4.0
11.5,78.0,-254.10000000000002,4.0
11.5,78.0,-229.89999999999998,4.0
11.5,78.0,-205.69999999999993,4.0
11.5,78.0,-181.5,4.0
11.5,78.0,-157.29999999999995,4.0
11.5,78.0,-133.0999999999999,4.0
11.5,78.0,-108.89999999999986,4.0
11.5,78.0,-84.70000000000005,4.0
11.5,78.0,-60.5,4.0
11.5,78.0,-36.299999999999955,4.0
11.5,90.0,-592.9,4.0
11.5,90.0,-568.7,4.0
11.5,90.0,-544.5,4.0
11.5,90.0,-520.3,4.0
11.5,90.0,-496.1,4.0
11.5,90.0,-471.9,4.0
11.5,90.0,-447.70000000000005,4.0
11.5,90.0,-423.5,4.0
11.5,90.0,-399.29999999999995,4.0
11.5,90.0,-375.1,4.0
11.5,90.0,-350.9,4.0
11.5,90.0,-326.70000000000005,4.0
11.5,90.0,-302.5,4.0
11.5,90.0,-278.29999999999995,4.0
11.5,90.0,-254.10000000000002,4.0
11.5,90.0,-229.89999999999998,4.0
11.5,90.0,-205.69999999999993,4.0
11.5,90.0,-181.5,4.0
11.5,90.0,-157.29999999999995,4.0
11.5,90.0,-133.0999999999999,4.0
11.5,90.0,-108.89999999999986,4.0
11.5,90.0,-84.70000000000005,4.0
11.5,90.0,-60.5,4.0
11.5,90.0,-36.299999999999955,4.0
11.5,102.0,-592.9,4.0
11.5,102.0,-568.7,4.0
11.5,102.0,-544.5,4.0
11.5,102.0,-520.3,4.0
11.5,102.0,-496.1,4.0
11.5,102.0,-471.9,4.0
11.5,102.0,-447.70000000000005,4.0
11.5,102.0,-423.5,4.0
11.5,102.0,-399.29999999999995,4.0
11.5,102.0,-375.1,4.0
11.5,102.0,-350.9,4.0
11.5,102.0,-326.70000000000005,4.0
11.5,102.0,-302.5,4.0
11.5,102.0,-278.29999999999995,4.0
11.5,102.0,-254.10000000000002,4.0
11.5,102.0,-229.89999999999998,4.0
11.5,102.0,-205.69999999999993,4.0
11.5,102.0,-181.5,4.0
11.5,102.0,-157.29999999999995,4.0
11.5,102.0,-133.0999999999999,4.0
11.5,102.0,-108.89999999999986,4.0
11.5,102.0,-84.70000000000005,4.0
11.5,102.0,-60.5,4.0
11.5,102.0,-36.299999999999955,4.0
11.5,114.0,-592.9,4.0
11.5,114.0,-568.7,4.0
11.5,114.0,-544.5,4.0
11.5,114.0,-520.3,4.0
11.5,114.0,-496.1,4.0
11.5,114.0,-471.9,4.0
11.5,114.0,-447.70000000000005,4.0
11.5,114.0,-423.5,4.0
11.5,114.0,-399.29999999999995,4.0
11.5,114.0,-375.1,4.0
11.5,114.0,-350.9,4.0
11.5,114.0,-326.70000000000005,4.0
11.5,114.0,-302.5,4.0
11.5,114.0,-278.29999999999995,4.0
11.5,114.0,-254.10000000000002,4.0
11.5,114.0,-229.89999999999998,4.0
11.5,114.0,-205.69999999999993,4.0
11.5,114.0,-181.5,4.0
11.5,114.0,-157.29999999999995,4.0
11.5,114.0,-133.0999999999999,4.0
11.5,114.0,-108.89999999999986,4.0
11.5,114.0,-84.70000000000005,4.0
11.5,114.0,-60.5,4.0
11.5,114.0,-36.299999999999955,4.0
11.5,126.0,-592.9,4.0
11.5,126.0,-568.7,4.0
11.5,126.0,-544.5,4.0
11.5,126.0,-520.3,4.0
11.5,126.0,-496.1,4.0
11.5,126.0,-471.9,4.0
11.5,126.0,-447.70000000000005,4.0
11.5,126.0,-423.5,4.0
11.5,126.0,-399.29999999999995,4.0
11.5,126.0,-375.1,4.0
11.5,126.0,-350.9,4.0
11.5,126.0,-326.70000000000005,4.0
11.5,126.0,-302.5,4.0
11.5,126.0,-278.29999999999995,4.0
11.5,126.0,-254.10000000000002,4.0
11.5,126.0,-229.89999999999998,4.0
11.5,126.0,-205.69999999999993,4.0
11.5,126.0,-181.5,4.0
11.5,126.0,-157.29999999999995,4.0
11.5,126.0,-133.0999999999999,4.0
11.5,126.0,-108.89999999999986,4.0
11.5,126.0,-84.70000000000005,4.0
11.5,126.0,-60.5,4.0
11.5,126.0,-36.299999999999955,4.0
11.5,138.0,-592.9,4.0
11.5,138.0,-568.7,4.0
11.5,138.0,-544.5,4.0
11.5,138.0,-520.3,4.0
11.5,138.0,-496.1,4.0
11.5,138.0,-471.9,4.0
11.5,138.0,-447.70000000000005,4.0
11.5,138.0,-423.5,4.0
11.5,138.0,-399.29999999999995,4.0
11.5,138.0,-375.1,4.0
11.5,138.0,-350.9,4.0
11.5,138.0,-326.70000000000005,4.0
11.5,138.0,-302.5,4.0
11.5,138.0,-278.29999999999995,4.0
11.5,138.0,-254.10000000000002,4.0
11.5,138.0,-229.89999999999998,4.0
11.5,138.0,-205.69999999999993,4.0
11.5,138.0,-181.5,4.0
11.5,138.0,-157.29999999999995,4.0
11.5,138.0,-133.0999999999999,4.0
11.5,138.0,-108.89999999999986,4.0
11.5,138.0,-84.70000000000005,4.0
11.5,138.0,-60.5,4.0
11.5,138.0,-36.299999999999955,4.0
11.5,150.0,-592.9,4.0
11.5,150.0,-568.7,4.0
11.5,150.0,-544.5,4.0
11.5,150.0,-520.3,4.0
11.5,150.0,-496.1,4.0
11.5,150.0,-471.9,4.0
11.5,150.0,-447.70000000000005,4.0
11.5,150.0,-423.5,4.0
11.5,150.0,-399.29999999999995,4.0
11.5,150.0,-375.1,4.0
11.5,150.0,-350.9,4.0
11.5,150.0,-326.70000000000005,4.0
11.5,150.0,-302.5,4.0
11.5,150.0,-278.29999999999995,4.0
11.5,150.0,-254.10000000000002,4.0
11.5,150.0,-229.89999999999998,4.0
11.5,150.0,-205.69999999999993,4.0
11.5,150.0,-181.5,4.0
11.5,150.0,-157.29999999999995,4.0
11.5,150.0,-133.0999999999999,4.0
11.5,150.0,-108.89999999999986,4.0
11.5,150.0,-84.70000000000005,4.0
11.5,150.0,-60.5,4.0
11.5,150.0,-36.299999999999955,4.0
11.5,162.0,-592.9,4.0
11.5,162.0,-568.7,4.0
11.5,162.0,-544.5,4.0
11.5,162.0,-520.3,4.0
11.5,162.0,-496.1,4.0
11.5,162.0,-471.9,4.0
11.5,162.0,-447.70000000000005,4.0
11.5,162.0,-423.5,4.0
11.5,162.0,-399.29999999999995,4.0
11.5,162.0,-375.1,4.0
11.5,162.0,-350.9,4.0
11.5,162.0,-326.70000000000005,4.0
11.5,162.0,-302.5,4.0
11.5,162.0,-278.29999999999995,4.0
11.5,162.0,-254.10000000000002,4.0
11.5,162.0,-229.89999999999998,4.0
11.5,162.0,-205.69999999999993,4.0
11.5,162.0,-181.5,4.0
11.5,162.0,-157.29999999999995,4.0
11.5,162.0,-133.0999999999999,4.0
11.5,162.0,-108.89999999999986,4.0
11.5,162.0,-84.70000000000005,4.0
11.5,162.0,-60.5,4.0
11.5,162.0,-36.299999999999955,4.0
11.5,174.0,-592.9,4.0
11.5,174.0,-568.7,4.0
11.5,174.0,-544.5,4.0
11.5,174.0,-520.3,4.0
11.5,174.0,-496.1,4.0
11.5,174.0,-471.9,4.0
11.5,174.0,-447.70000000000005,4.0
11.5,174.0,-423.5,4.0
11.5,174.0,-399.29999999999995,4.0
11.5,174.0,-375.1,4.0
11.5,174.0,-350.9,4.0
11.5,174.0,-326.70000000000005,4.0
11.5,174.0,-302.5,4.0
11.5,174.0,-278.29999999999995,4.0
11.5,174.0,-254.10000000000002,4.0
11.5,174.0,-229.89999999999998,4.0
11.5,174.0,-205.69999999999993,4.0
11.5,174.0,-181.5,4.0
11.5,174.0,-157.29999999999995,4.0
11.5,174.0,-133.0999999999999,4.0
11.5,174.0,-108.89999999999986,4.0
11.5,174.0,-84.70000000000005,4.0
11.5,174.0,-60.5,4.0
11.5,174.0,-36.299999999999955,4.0
11.5,186.0,-592.9,4.0
11.5,186.0,-568.7,4.0
11.5,186.0,-544.5,4.0
11.5,186.0,-520.3,4.0
11.5,186.0,-496.1,4.0
11.5,186.0,-471.9,4.0
11.5,186.0,-447.70000000000005,4.0
11.5,186.0,-423.5,4.0
11.5,186.0,-399.29999999999995,4.0
11.5,186.0,-375.1,4.0
11.5,186.0,-350.9,4.0
11.5,186.0,-326.70000000000005,4.0
11.5,186.0,-302.5,4.0
11.5,186.0,-278.29999999999995,4.0
11.5,186.0,-254.10000000000002,4.0
11.5,186.0,-229.89999999999998,4.0
11.5,186.0,-205.69999999999993,4.0
11.5,186.0,-181.5,4.0
11.5,186.0,-157.29999999999995,4.0
11.5,186.0,-133.0999999999999,4.0
11.5,186.0,-108.89999999999986,4.0
11.5,186.0,-84.70000000000005,4.0
11.5,186.0,-60.5,4.0
11.5,186.0,-36.299999999999955,4.0
11.5,198.0,-592.9,4.0
11.5,198.0,-568.7,4.0
11.5,198.0,-544.5,4.0
11.5,198.0,-520.3,4.0
11.5,198.0,-496.1,4.0
11.5,198.0,-471.9,4.0
11.5,198.0,-447.70000000000005,4.0
11.5,198.0,-423.5,4.0
11.5,198.0,-399.29999999999995,4.0
11.5,198.0,-375.1,4.0
11.5,198.0,-350.9,4.0
11.5,198.0,-326.70000000000005,4.0
11.5,198.0,-302.5,4.0
11.5,198.0,-278.29999999999995,4.0
11.5,198.0,-254.10000000000002,4.0
11.5,198.0,-229.89999999999998,4.0
11.5,198.0,-205.69999999999993,4.0
11.5,198.0,-181.5,4.0
11.5,198.0,-157.29999999999995,4.0
11.5,198.0,-133.0999999999999,4.0
11.5,198.0,-108.89999999999986,4.0
11.5,198.0,-84.70000000000005,4.0
11.5,198.0,-60.5,4.0
11.5,198.0,-36.299999999999955,4.0
11.5,210.0,-568.7,4.0
11.5,210.0,-544.5,4.0
11.5,210.0,-520.3,4.0
11.5,210.0,-496.1,4.0
11.5,210.0,-471.9,4.0
11.5,210.0,-447.70000000000005,4.0
11.5,210.0,-423.5,4.0
11.5,210.0,-399.29999999999995,4.0
11.5,210.0,-375.1,4.0
11.5,210.0,-350.9,4.0
11.5,210.0,-326.70000000000005,4.0
11.5,210.0,-302.5,4.0
11.5,210.0,-278.29999999999995,4.0
11.5,210.0,-254.10000000000002,4.0
11.5,210.0,-229.89999999999998,4.0
11.5,210.0,-205.69999999999993,4.0
11.5,210.0,-181.5,4.0
11.5,210.0,-157.29999999999995,4.0
11.5,210.0,-133.0999999999999,4.0
11.5,210.0,-108.89999999999986,4.0
11.5,210.0,-84.70000000000005,4.0
11.5,210.0,-60.5,4.0
11.5,210.0,-36.299999999999955,4.0
11.5,222.0,-568.7,4.0
11.5,222.0,-544.5,4.0
11.5,222.0,-520.3,4.0
11.5,222.0,-496.1,4.0
11.5,222.0,-471.9,4.0
11.5,222.0,-447.70000000000005,4.0
11.5,222.0,-423.5,4.0
11.5,222.0,-399.29999999999995,4.0
11.5,222.0,-375.1,4.0
11.5,222.0,-350.9,4.0
11.5,222.0,-326.70000000000005,4.0
11.5,222.0,-302.5,4.0
11.5,222.0,-278.29999999999995,4.0
11.5,222.0,-254.10000000000002,4.0
11.5,222.0,-229.89999999999998,4.0
11.5,222.0,-205.69999999999993,4.0
11.5,222.0,-181.5,4.0
11.5,222.0,-157.29999999999995,4.0
11.5,222.0,-133.0999999999999,4.0
11.5,222.0,-108.89999999999986,4.0
11.5,222.0,-84.70000000000005,4.0
11.5,222.0,-60.5,4.0
11.5,234.0,-568.7,4.0
11.5,234.0,-544.5,4.0
11.5,234.0,-520.3,4.0
11.5,234.0,-496.1,4.0
11.5,234.0,-471.9,4.0
11.5,234.0,-447.70000000000005,4.0
11.5,234.0,-423.5,4.0
11.5,234.0,-399.29999999999995,4.0
11.5,234.0,-375.1,4.0
11.5,234.0,-350.9,4.0
11.5,234.0,-326.70000000000005,4.0
11.5,234.0,-302.5,4.0
11.5,234.0,-278.29999999999995,4.0
11.5,234.0,-254.10000000000002,4.0
11.5,234.0,-229.89999999999998,4.0
11.5,234.0,-205.69999999999993,4.0
11.5,234.0,-181.5,4.0
11.5,234.0,-157.29999999999995,4.0
11.5,234.0,-133.0999999999999,4.0
11.5,234.0,-108.89999999999986,4.0
11.5,234.0,-84.70000000000005,4.0
11.5,234.0,-60.5,4.0
11.5,246.0,-568.7,4.0
11.5,246.0,-544.5,4.0
11.5,246.0,-520.3,4.0
11.5,246.0,-496.1,4.0
11.5,246.0,-471.9,4.0
11.5,246.0,-447.70000000000005,4.0
11.5,246.0,-423.5,4.0
11.5,246.0,-399.29999999999995,4.0
11.5,246.0,-375.1,4.0
11.5,246.0,-350.9,4.0
11.5,246.0,-326.70000000000005,4.0
11.5,246.0,-302.5,4.0
11.5,246.0,-278.29999999999995,4.0
11.5,246.0,-254.10000000000002,4.0
11.5,246.0,-229.89999999999998,4.0
11.5,246.0,-205.69999999999993,4.0
11.5,246.0,-181.5,4.0
11.5,246.0,-157.29999999999995,4.0
11.5,246.0,-133.0999999999999,4.0
11.5,246.0,-108.89999999999986,4.0
11.5,246.0,-84.70000000000005,4.0
11.5,246.0,-60.5,4.0
11.5,258.0,-568.7,4.0
11.5,258.0,-544.5,4.0
11.5,258.0,-520.3,4.0
11.5,258.0,-496.1,4.0
