X,Y,Z,formation
350.22,2125,-1188.16,nativebeesiltstone
565.74,625,-1161.6,nativebeesiltstone
709.42,2375,-471.04,nativebeesiltstone
781.26,2025,-232,nativebeesiltstone
817.18,1325,-338.24,nativebeesiltstone
835.14,2275,-152.319999999999,nativebeesiltstone
565.74,1025,-1002.24,nativebeesiltstone
871.06,1725,-99.2,nativebeesiltstone
871.06,575,-603.839999999999,nativebeesiltstone
727.38,625,-869.44,nativebeesiltstone
565.74,575,-1161.6,nativebeesiltstone
404.1,2425,-1135.04,nativebeesiltstone
745.34,2425,-417.92,nativebeesiltstone
781.26,925,-630.4,nativebeesiltstone
673.5,1075,-789.76,nativebeesiltstone
601.66,2025,-656.96,nativebeesiltstone
601.66,1575,-736.64,nativebeesiltstone
547.78,425,-1214.72,nativebeesiltstone
709.42,475,-949.12,nativebeesiltstone
835.14,75,-816.319999999999,nativebeesiltstone
