,X,Y,Z,grade,formation,borehole
240,418.0,1643.0,-126.19999999999999,2.5395536251446837,5,30
241,418.0,1643.0,-114.60000000000002,2.539556506968451,5,30
242,418.0,1643.0,-103.0,2.5395622902209656,5,30
243,418.0,1643.0,-91.39999999999998,2.539570933548618,5,30
244,418.0,1643.0,-79.80000000000001,2.53958237882931,5,30
245,418.0,1643.0,-68.19999999999999,2.539596551954657,5,30
246,418.0,1643.0,-56.60000000000002,2.539613363798521,5,30
247,462.0,651.0,-207.39999999999998,2.541310975177456,5,31
248,462.0,651.0,-195.8,2.541310167643538,5,31
249,462.0,651.0,-184.2,2.5413094632869644,5,31
250,462.0,651.0,-172.60000000000002,2.541308863981553,5,31
251,462.0,651.0,-161.0,2.5413083712989533,5,31
252,418.0,2015.0,-195.8,2.540864565090758,5,32
253,418.0,2015.0,-184.2,2.5408609553140478,5,32
254,418.0,2015.0,-172.60000000000002,2.5408579774555458,5,32
255,418.0,2015.0,-161.0,2.540855642638625,5,32
256,418.0,2015.0,-149.39999999999998,2.540853959342395,5,32
257,418.0,2015.0,-137.8,2.5408529333374017,5,32
258,418.0,2015.0,-126.19999999999999,2.540852567644273,5,32
259,418.0,2015.0,-114.60000000000002,2.5408528625157993,5,32
260,418.0,2015.0,-103.0,2.540853815442663,5,32
261,418.0,2015.0,-91.39999999999998,2.5408554211825756,5,32
262,418.0,2015.0,-79.80000000000001,2.540857671812434,5,32
263,594.0,1147.0,-219.0,2.539585955389405,5,33
264,594.0,1147.0,-207.39999999999998,2.539561484095504,5,33
265,594.0,1147.0,-195.8,2.539540047486125,5,33
266,594.0,1147.0,-184.2,2.5395217815507296,5,33
267,594.0,1147.0,-172.60000000000002,2.5395068016461537,5,33
268,594.0,1147.0,-161.0,2.5394952008918517,5,33
269,594.0,1147.0,-149.39999999999998,2.539487048882967,5,33
270,594.0,1147.0,-137.8,2.5394823907528665,5,33
271,462.0,961.0,-230.6,2.540871080348737,5,34
272,462.0,961.0,-219.0,2.5408653718666563,5,34
273,462.0,961.0,-207.39999999999998,2.540860268767898,5,34
274,462.0,961.0,-195.8,2.540855791022635,5,34
275,462.0,961.0,-184.2,2.5408519561245293,5,34
276,462.0,961.0,-172.60000000000002,2.540848778949332,5,34
277,462.0,961.0,-161.0,2.5408462716350133,5,34
278,462.0,961.0,-149.39999999999998,2.5408444434849295,5,34
279,462.0,961.0,-137.8,2.5408433008955016,5,34
280,462.0,961.0,-126.19999999999999,2.5408428473092823,5,34
281,726.0,1085.0,-219.0,2.5398351731601547,5,35
282,726.0,1085.0,-207.39999999999998,2.5398095058061463,5,35
283,726.0,1085.0,-195.8,2.539786722401078,5,35
284,946.0,279.0,-184.2,2.5414365823907703,5,36
285,946.0,279.0,-172.60000000000002,2.5414364840358,5,36
286,594.0,217.0,-195.8,2.5414265790896793,5,37
287,594.0,217.0,-184.2,2.5414265070569693,5,37
288,594.0,217.0,-172.60000000000002,2.5414264426239295,5,37
289,594.0,217.0,-161.0,2.5414263859064374,5,37
290,462.0,1085.0,-242.2,2.5404880725538703,5,38
291,462.0,1085.0,-230.6,2.540476195040772,5,38
292,462.0,1085.0,-219.0,2.540465436625418,5,38
