X,Y,Z,grade,borehole
1111.5500000000002,230.0,-366.05,0.4316037410699052,2
1111.5500000000002,230.0,-351.71000000000004,0.4312642624564322,2
1111.5500000000002,230.0,-337.37,0.4309028709920844,2
1111.5500000000002,230.0,-323.03000000000003,0.4305305850473727,2
1111.5500000000002,230.0,-308.69,0.4301602731701885,2
1111.5500000000002,230.0,-294.35,0.4298059571642303,2
1111.5500000000002,230.0,-280.01,0.4294819428789065,2
1111.5500000000002,230.0,-265.67,0.4292018570230514,2
1111.5500000000002,230.0,-251.33,0.4289776873426354,2
1111.5500000000002,230.0,-236.99,0.4288189289773262,2
1111.5500000000002,230.0,-222.65,0.4287319296333566,2
1111.5500000000002,230.0,-208.31,0.4287195014927616,2
1111.5500000000002,230.0,-193.97,0.4287808329403008,2
1111.5500000000002,230.0,-179.63,0.4289116948803897,2
1111.5500000000002,230.0,-165.28999999999996,0.4291049016283632,2
1111.5500000000002,230.0,-150.95,0.4293509605910296,2
1111.5500000000002,230.0,-136.61,0.4296388311298672,2
1111.5500000000002,230.0,-122.26999999999998,0.4299567113910313,2
1111.5500000000002,230.0,-107.93,0.4302927806691262,2
1111.5500000000002,230.0,-93.59000000000005,0.4306358409597484,2
1111.5500000000002,230.0,-79.25,0.43097582116948,2
1111.5500000000002,230.0,-64.90999999999997,0.4313041275723176,2
181.89,830.0,-380.39,0.4344512067568123,20
181.89,830.0,-366.05,0.4344611712682898,20
181.89,830.0,-351.71000000000004,0.4344712744483576,20
181.89,830.0,-337.37,0.4344814560973027,20
181.89,830.0,-323.03000000000003,0.4344916542810219,20
181.89,830.0,-308.69,0.4345018059440914,20
181.89,830.0,-294.35,0.4345118475564756,20
181.89,830.0,-280.01,0.4345217157842633,20
181.89,830.0,-265.67,0.434531348174026,20
181.89,830.0,-251.33,0.4345406838397576,20
181.89,830.0,-236.99,0.4345496641409879,20
181.89,830.0,-222.65,0.4345582333405714,20
181.89,830.0,-208.31,0.4345663392308025,20
181.89,830.0,-193.97,0.4345739337169747,20
181.89,830.0,-179.63,0.4345809733482154,20
181.89,830.0,-165.28999999999996,0.4345874197863906,20
181.89,830.0,-150.95,0.4345932402050858,20
181.89,830.0,-136.61,0.4345984076120758,20
181.89,830.0,-122.26999999999998,0.4346029010902169,20
181.89,830.0,-107.93,0.4346067059534124,20
303.15,70.0,-294.35,0.4271892132894651,21
303.15,70.0,-280.01,0.4285517630786626,21
303.15,70.0,-265.67,0.4300527365024905,21
303.15,70.0,-251.33,0.4316112001222952,21
303.15,70.0,-236.99,0.4331200133279729,21
303.15,70.0,-222.65,0.4344886982683774,21
303.15,70.0,-208.31,0.435700668531025,21
303.15,70.0,-193.97,0.4368418865816642,21
303.15,70.0,-179.63,0.4380532604077328,21
303.15,70.0,-165.28999999999996,0.4394074245358489,21
303.15,70.0,-150.95,0.440809509887307,21
303.15,70.0,-136.61,0.4420444707037961,21
303.15,70.0,-122.26999999999998,0.4429295441531943,21
303.15,70.0,-107.93,0.4434002484405041,21
303.15,70.0,-93.59000000000005,0.4434766243408013,21
60.63,470.0,-351.71000000000004,0.4333939445427888,22
60.63,470.0,-337.37,0.4334417721436454,22
60.63,470.0,-323.03000000000003,0.4334937622230646,22
60.63,470.0,-308.69,0.4335496719266156,22
60.63,470.0,-294.35,0.4336092047430266,22
60.63,470.0,-280.01,0.4336720103693677,22
60.63,470.0,-265.67,0.4337376856427214,22
60.63,470.0,-251.33,0.4338057767063036,22
60.63,470.0,-236.99,0.4338757825578689,22
60.63,470.0,-222.65,0.4339471600906475,22
60.63,470.0,-208.31,0.4340193306808452,22
60.63,470.0,-193.97,0.4340916883024298,22
60.63,470.0,-179.63,0.4341636090629092,22
60.63,470.0,-165.28999999999996,0.4342344619594854,22
60.63,470.0,-150.95,0.4343036205611932,22
60.63,470.0,-136.61,0.4343704752388049,22
60.63,470.0,-122.26999999999998,0.4344344454993868,22
60.63,470.0,-107.93,0.4344949919442942,22
60.63,470.0,-93.59000000000005,0.4345516273637179,22
60.63,470.0,-79.25,0.4346039265091241,22
1637.0100000000002,350.0,-538.13,0.4325308509788966,23
1637.0100000000002,350.0,-523.7900000000001,0.432790378329315,23
1637.0100000000002,350.0,-509.4500000000001,0.4330894232151151,23
1637.0100000000002,350.0,-495.11,0.4334291001920303,23
1637.0100000000002,350.0,-480.77,0.4338099789681119,23
1637.0100000000002,350.0,-466.43000000000006,0.4342319901160439,23
1637.0100000000002,350.0,-452.09,0.43469433849304,23
1637.0100000000002,350.0,-437.75,0.4351954302771256,23
1637.0100000000002,350.0,-423.41,0.4357328197126038,23
1637.0100000000002,350.0,-409.0700000000001,0.4363031813195623,23
1637.0100000000002,350.0,-394.73,0.4369023124024423,23
1637.0100000000002,350.0,-380.39,0.4375251691997779,23
1637.0100000000002,350.0,-366.05,0.4381659380450239,23
1637.0100000000002,350.0,-351.71000000000004,0.4388181406318757,23
1637.0100000000002,350.0,-337.37,0.4394747701351983,23
1637.0100000000002,350.0,-323.03000000000003,0.440128452796486,23
1637.0100000000002,350.0,-308.69,0.4407716278896648,23
1637.0100000000002,350.0,-294.35,0.4413967379172738,23
1637.0100000000002,350.0,-280.01,0.4419964205268735,23
1637.0100000000002,350.0,-265.67,0.442563693942858,23
1637.0100000000002,350.0,-251.33,0.4430921285412437,23
1637.0100000000002,350.0,-236.99,0.4435759983611476,23
101.05,710.0,-366.05,0.4342938507753573,24
101.05,710.0,-351.71000000000004,0.4343099989086934,24
101.05,710.0,-337.37,0.4343266512826411,24
101.05,710.0,-323.03000000000003,0.4343437091217424,24
101.05,710.0,-308.69,0.434361068360528,24
101.05,710.0,-294.35,0.4343786206757685,24
101.05,710.0,-280.01,0.4343962546152173,24
101.05,710.0,-265.67,0.4344138568065478,24
101.05,710.0,-251.33,0.4344313132277711,24
101.05,710.0,-236.99,0.4344485105182987,24
101.05,710.0,-222.65,0.4344653373081684,24
101.05,710.0,-208.31,0.4344816855417894,24
101.05,710.0,-193.97,0.4344974517719958,24
101.05,710.0,-179.63,0.4345125384002253,24
101.05,710.0,-165.28999999999996,0.4345268548392841,24
101.05,710.0,-150.95,0.4345403185765082,24
101.05,710.0,-136.61,0.4345528561170133,24
101.05,710.0,-122.26999999999998,0.4345644037892365,24
101.05,710.0,-107.93,0.4345749083979741,24
101.05,710.0,-93.59000000000005,0.4345843277135379,24
101.05,710.0,-79.25,0.4345926307893902,24
181.89,910.0,-380.39,0.4344945515961178,25
181.89,910.0,-366.05,0.4345006707287286,25
181.89,910.0,-351.71000000000004,0.4345068483428155,25
181.89,910.0,-337.37,0.4345130500515258,25
181.89,910.0,-323.03000000000003,0.4345192407754012,25
181.89,910.0,-308.69,0.4345253850652403,25
181.89,910.0,-294.35,0.4345314474379323,25
181.89,910.0,-280.01,0.4345373927206791,25
181.89,910.0,-265.67,0.4345431863986623,25
181.89,910.0,-251.33,0.4345487949610765,25
181.89,910.0,-236.99,0.4345541862402984,25
181.89,910.0,-222.65,0.4345593297389946,25
181.89,910.0,-208.31,0.4345641969400996,25
181.89,910.0,-193.97,0.4345687615947958,25
181.89,910.0,-179.63,0.4345729999840174,25
181.89,910.0,-165.28999999999996,0.434576891149389,25
181.89,910.0,-150.95,0.4345804170900827,25
181.89,910.0,-136.61,0.434583562922661,25
181.89,910.0,-122.26999999999998,0.4345863170016562,25
181.89,910.0,-107.93,0.4345886709993503,25
60.63,750.0,-366.05,0.4343364133363804,26
60.63,750.0,-351.71000000000004,0.4343476590057853,26
60.63,750.0,-337.37,0.4343592982444628,26
60.63,750.0,-323.03000000000003,0.43437126807201,26
60.63,750.0,-308.69,0.4343835019573498,26
60.63,750.0,-294.35,0.4343959304163103,26
60.63,750.0,-280.01,0.4344084816669694,26
60.63,750.0,-265.67,0.4344210823343984,26
60.63,750.0,-251.33,0.4344336581950883,26
60.63,750.0,-236.99,0.4344461349501647,26
60.63,750.0,-222.65,0.4344584390155079,26
60.63,750.0,-208.31,0.4344704983161506,26
60.63,750.0,-193.97,0.4344822430718376,26
60.63,750.0,-179.63,0.4344936065604486,26
60.63,750.0,-165.28999999999996,0.4345045258461135,26
60.63,750.0,-150.95,0.4345149424592943,26
60.63,750.0,-136.61,0.4345248030169047,26
60.63,750.0,-122.26999999999998,0.4345340597715874,26
60.63,750.0,-107.93,0.4345426710806761,26
60.63,750.0,-93.59000000000005,0.4345506017869715,26
60.63,750.0,-79.25,0.4345578235053065,26
303.15,950.0,-394.73,0.4345310799059407,27
303.15,950.0,-380.39,0.4345371587310296,27
303.15,950.0,-366.05,0.434543244552442,27
303.15,950.0,-351.71000000000004,0.4345493020398266,27
303.15,950.0,-337.37,0.4345552953188248,27
303.15,950.0,-323.03000000000003,0.4345611883047036,27
303.15,950.0,-308.69,0.4345669450491164,27
303.15,950.0,-294.35,0.4345725300952529,27
303.15,950.0,-280.01,0.4345779088363336,27
303.15,950.0,-265.67,0.4345830478721547,27
303.15,950.0,-251.33,0.4345879153582608,27
303.15,950.0,-236.99,0.4345924813423252,27
303.15,950.0,-222.65,0.4345967180824112,27
303.15,950.0,-208.31,0.4346006003419983,27
303.15,950.0,-193.97,0.4346041056570198,27
303.15,950.0,-179.63,0.4346072145705779,27
303.15,950.0,-165.28999999999996,0.4346099108315572,27
303.15,950.0,-150.95,0.4346121815539956,27
303.15,950.0,-136.61,0.4346140173347438,27
1232.8100000000002,990.0,-523.7900000000001,0.4345664883978249,28
1232.8100000000002,990.0,-509.4500000000001,0.4345713059972095,28
1232.8100000000002,990.0,-495.11,0.4345762345444585,28
1232.8100000000002,990.0,-480.77,0.4345812587623354,28
1232.8100000000002,990.0,-466.43000000000006,0.4345863625307911,28
1232.8100000000002,990.0,-452.09,0.4345915289702755,28
1232.8100000000002,990.0,-437.75,0.4345967405331601,28
1232.8100000000002,990.0,-423.41,0.4346019791025854,28
1232.8100000000002,990.0,-409.0700000000001,0.4346072260979149,28
1232.8100000000002,990.0,-394.73,0.4346124625859388,28
1232.8100000000002,990.0,-380.39,0.4346176693968613,28
1232.8100000000002,990.0,-366.05,0.4346228272440621,28
1232.8100000000002,990.0,-351.71000000000004,0.4346279168465718,28
1232.8100000000002,990.0,-337.37,0.4346329190531646,28
1232.8100000000002,990.0,-323.03000000000003,0.4346378149669425,28
1232.8100000000002,990.0,-308.69,0.4346425860692797,28
1232.8100000000002,990.0,-294.35,0.4346472143419971,28
1232.8100000000002,990.0,-280.01,0.4346516823866387,28
1232.8100000000002,990.0,-265.67,0.4346559735397586,28
1515.75,190.0,-509.4500000000001,0.4279758631658183,29
1515.75,190.0,-495.11,0.4280701704176495,29
1515.75,190.0,-480.77,0.42825854109988,29
1515.75,190.0,-466.43000000000006,0.4285614693359478,29
1515.75,190.0,-452.09,0.4289996960127272,29
1515.75,190.0,-437.75,0.4295926918801879,29
1515.75,190.0,-423.41,0.4303569045085213,29
1515.75,190.0,-409.0700000000001,0.4313038958349518,29
1515.75,190.0,-394.73,0.4324385115906179,29
1515.75,190.0,-380.39,0.4337572378066863,29
1515.75,190.0,-366.05,0.435246925804378,29
1515.75,190.0,-351.71000000000004,0.4368841064368807,29
1515.75,190.0,-337.37,0.4386351459864012,29
1515.75,190.0,-323.03000000000003,0.4404574779381323,29
1515.75,190.0,-308.69,0.442302030897243,29
1515.75,190.0,-294.35,0.4441167458560925,29
1515.75,190.0,-280.01,0.4458507782772996,29
1515.75,190.0,-265.67,0.4474587173570583,29
1515.75,190.0,-251.33,0.4489040532572549,29
1515.75,190.0,-236.99,0.4501612607312716,29
1515.75,190.0,-222.65,0.451216217477706,29
1515.75,190.0,-208.31,0.4520651086029693,29
1515.75,190.0,-193.97,0.4527123175681006,29
1515.75,190.0,-179.63,0.4531679491939359,29
60.63,610.0,-366.05,0.4340408654264963,3
60.63,610.0,-351.71000000000004,0.4340644074937988,3
60.63,610.0,-337.37,0.4340892808657421,3
60.63,610.0,-323.03000000000003,0.4341153492688817,3
60.63,610.0,-308.69,0.4341424620478352,3
60.63,610.0,-294.35,0.4341704553685247,3
60.63,610.0,-280.01,0.4341991536859641,3
60.63,610.0,-265.67,0.4342283714670861,3
60.63,610.0,-251.33,0.4342579151522676,3
60.63,610.0,-236.99,0.434287585332235,3
60.63,610.0,-222.65,0.434317179109701,3
60.63,610.0,-208.31,0.4343464926080748,3
60.63,610.0,-193.97,0.4343753235829082,3
60.63,610.0,-179.63,0.4344034740859206,3
60.63,610.0,-165.28999999999996,0.4344307531267579,3
60.63,610.0,-150.95,0.4344569792745253,3
60.63,610.0,-136.61,0.4344819831397585,3
60.63,610.0,-122.26999999999998,0.4345056096782627,3
60.63,610.0,-107.93,0.4345277202611646,3
60.63,610.0,-93.59000000000005,0.4345481944606154,3
60.63,610.0,-79.25,0.43456693150784,3
1919.95,270.0,-609.83,0.4309083932900376,30
1919.95,270.0,-595.49,0.4310575424956839,30
1919.95,270.0,-581.1500000000001,0.4312685703334385,30
1919.95,270.0,-566.8100000000001,0.4315463363619105,30
1919.95,270.0,-552.47,0.4318940325874488,30
1919.95,270.0,-538.13,0.432312655950255,30
1919.95,270.0,-523.7900000000001,0.4328005407424277,30
1919.95,270.0,-509.4500000000001,0.4333530154048862,30
1919.95,270.0,-495.11,0.4339622484447074,30
1919.95,270.0,-480.77,0.4346173384364595,30
1919.95,270.0,-466.43000000000006,0.4353046821055526,30
1919.95,270.0,-452.09,0.4360086232281766,30
1919.95,270.0,-437.75,0.4367123469338239,30
1919.95,270.0,-423.41,0.437398944900196,30
1919.95,270.0,-409.0700000000001,0.4380525445303345,30
1919.95,270.0,-394.73,0.4386593771399928,30
1919.95,270.0,-380.39,0.4392086618513569,30
1919.95,270.0,-366.05,0.4396932044422534,30
1475.3300000000002,910.0,-552.47,0.4345872720917718,31
1475.3300000000002,910.0,-538.13,0.4345981646127191,31
1475.3300000000002,910.0,-523.7900000000001,0.4346094315106705,31
1475.3300000000002,910.0,-509.4500000000001,0.4346210417250628,31
1475.3300000000002,910.0,-495.11,0.4346329612079291,31
1475.3300000000002,910.0,-480.77,0.4346451530802448,31
1475.3300000000002,910.0,-466.43000000000006,0.4346575778219937,31
1475.3300000000002,910.0,-452.09,0.4346701934947862,31
1475.3300000000002,910.0,-437.75,0.4346829559953079,31
1475.3300000000002,910.0,-423.41,0.4346958193373463,31
1475.3300000000002,910.0,-409.0700000000001,0.4347087359596332,31
1475.3300000000002,910.0,-394.73,0.434721657056257,31
1475.3300000000002,910.0,-380.39,0.4347345329259959,31
1475.3300000000002,910.0,-366.05,0.4347473133365381,31
