X,Y,Z,grade,formation
374.0,713.0,-177.89999999999998,2.061778973933929,7
374.0,713.0,-167.3,2.061776329153884,7
374.0,775.0,-188.5,2.0619858368061985,7
374.0,775.0,-177.89999999999998,2.0619847559070315,7
374.0,775.0,-167.3,2.0619835174647827,7
374.0,775.0,-156.7,2.0619821237637455,7
374.0,837.0,-188.5,2.062191176666096,7
374.0,837.0,-177.89999999999998,2.0621914083991517,7
374.0,837.0,-167.3,2.062191277245253,7
374.0,837.0,-156.7,2.06219078024491,7
374.0,837.0,-146.10000000000002,2.062189915827044,7
374.0,899.0,-199.10000000000002,2.062409397364884,7
374.0,899.0,-188.5,2.0624114726575296,7
374.0,899.0,-177.89999999999998,2.062412948239332,7
374.0,899.0,-167.3,2.062413812386671,7
374.0,899.0,-156.7,2.062414055762907,7
374.0,899.0,-146.10000000000002,2.0624136715556904,7
374.0,961.0,-199.10000000000002,2.0626543800319452,7
374.0,961.0,-188.5,2.0626581344480037,7
374.0,961.0,-177.89999999999998,2.0626609765104926,7
374.0,961.0,-167.3,2.0626628829645455,7
374.0,961.0,-156.7,2.062663834543198,7
374.0,961.0,-146.10000000000002,2.06266381627894,7
374.0,961.0,-135.5,2.0626628177774387,7
374.0,1023.0,-209.7,2.0629259856364457,7
374.0,1023.0,-199.10000000000002,2.062933136140741,7
374.0,1023.0,-188.5,2.062939004132779,7
374.0,1023.0,-177.89999999999998,2.0629435400046043,7
374.0,1023.0,-167.3,2.0629466998698573,7
374.0,1023.0,-156.7,2.0629484463277907,7
374.0,1023.0,-146.10000000000002,2.062948749180201,7
374.0,1023.0,-135.5,2.062947586081045,7
374.0,1023.0,-124.89999999999998,2.062944943098829,7
374.0,1085.0,-209.7,2.0632367471911732,7
374.0,1085.0,-199.10000000000002,2.06324729137225,7
374.0,1085.0,-188.5,2.063256028410404,7
374.0,1085.0,-177.89999999999998,2.0632628652771574,7
374.0,1085.0,-167.3,2.063267717414794,7
374.0,1085.0,-156.7,2.06327051052954,7
374.0,1085.0,-146.10000000000002,2.063271182336549,7
374.0,1085.0,-135.5,2.0632696841980533,7
374.0,1085.0,-124.89999999999998,2.0632659825944817,7
374.0,1147.0,-209.7,2.0635735368384784,7
374.0,1147.0,-199.10000000000002,2.063588930430732,7
374.0,1147.0,-188.5,2.063601851740038,7
374.0,1147.0,-177.89999999999998,2.0636121183239093,7
374.0,1147.0,-167.3,2.063619558332294,7
374.0,1147.0,-156.7,2.0636240149718166,7
374.0,1147.0,-146.10000000000002,2.063625351063993,7
374.0,1147.0,-135.5,2.0636234535172573,7
374.0,1147.0,-124.89999999999998,2.0636182375155645,7
374.0,1147.0,-114.30000000000001,2.0636096502214016,7
374.0,1209.0,-220.3,2.063888789693543,7
374.0,1209.0,-209.7,2.063914564672488,7
374.0,1209.0,-199.10000000000002,2.0639375057185583,7
374.0,1209.0,-188.5,2.063957239361051,7
374.0,1209.0,-177.89999999999998,2.0639733862773504,7
374.0,1209.0,-167.3,2.0639855713899666,7
374.0,1209.0,-156.7,2.063993435466362,7
374.0,1209.0,-146.10000000000002,2.0639966478034983,7
374.0,1209.0,-135.5,2.063994919439051,7
374.0,1209.0,-124.89999999999998,2.06398801621571,7
374.0,1209.0,-114.30000000000001,2.063975770949698,7
374.0,1209.0,-103.69999999999999,2.0639580939319173,7
374.0,1271.0,-220.3,2.064187588654508,7
374.0,1271.0,-209.7,2.0642269796234736,7
374.0,1271.0,-199.10000000000002,2.0642635335511814,7
374.0,1271.0,-188.5,2.0642964953317913,7
374.0,1271.0,-177.89999999999998,2.0643250402849436,7
374.0,1271.0,-167.3,2.0643482958730135,7
374.0,1271.0,-156.7,2.064365370502721,7
374.0,1271.0,-146.10000000000002,2.064375388705305,7
374.0,1271.0,-135.5,2.0643775313212647,7
374.0,1271.0,-124.89999999999998,2.064371078652569,7
374.0,1271.0,-114.30000000000001,2.0643554539611686,7
374.0,1271.0,-103.69999999999999,2.0643302642535386,7
374.0,1333.0,-209.7,2.0644863740336357,7
374.0,1333.0,-199.10000000000002,2.064551905201198,7
374.0,1333.0,-188.5,2.0646156351162412,7
374.0,1333.0,-177.89999999999998,2.0646758734321295,7
374.0,1333.0,-167.3,2.064730644805992,7
374.0,1333.0,-156.7,2.0647777341565474,7
374.0,1333.0,-146.10000000000002,2.0648147573592404,7
374.0,1333.0,-135.5,2.0648392578058385,7
374.0,1333.0,-124.89999999999998,2.0648488277976274,7
374.0,1333.0,-114.30000000000001,2.06484125197692,7
374.0,1333.0,-103.69999999999999,2.064814667517255,7
374.0,1333.0,-93.10000000000002,2.0647677321289777,7
374.0,1333.0,-82.5,2.064699786014167,7
374.0,1395.0,-199.10000000000002,2.06483719259754,7
374.0,1395.0,-188.5,2.0649731289009576,7
374.0,1395.0,-177.89999999999998,2.0651150898228576,7
374.0,1395.0,-167.3,2.065260174126509,7
374.0,1395.0,-156.7,2.065404584971076,7
374.0,1395.0,-146.10000000000002,2.065543557930467,7
374.0,1395.0,-135.5,2.065671279699671,7
374.0,1395.0,-124.89999999999998,2.065780810460499,7
374.0,1395.0,-114.30000000000001,2.06586406382246,7
374.0,1395.0,-103.69999999999999,2.0659119556569414,7
374.0,1395.0,-93.10000000000002,2.0659148816814157,7
374.0,1395.0,-82.5,2.0658636748275985,7
374.0,1395.0,-71.89999999999998,2.065751074045828,7
374.0,1457.0,-188.5,2.0653756895189606,7
374.0,1457.0,-177.89999999999998,2.0656580455232825,7
374.0,1457.0,-167.3,2.065975385316748,7
374.0,1457.0,-156.7,2.066329703645362,7
374.0,1457.0,-146.10000000000002,2.066722903999686,7
374.0,1457.0,-135.5,2.067156083256842,7
374.0,1457.0,-124.89999999999998,2.067627762920419,7
374.0,1457.0,-114.30000000000001,2.0681305789714357,7
374.0,1457.0,-103.69999999999999,2.068646307952042,7
374.0,1457.0,-93.10000000000002,2.0691401703398493,7
374.0,1457.0,-82.5,2.0695572839539254,7
374.0,1519.0,-188.5,2.065476661533408,7
374.0,1519.0,-177.89999999999998,2.065799584987014,7
374.0,1519.0,-167.3,2.0661698275995413,7
374.0,1519.0,-156.7,2.0665934677935054,7
374.0,1519.0,-146.10000000000002,2.067078110552608,7
374.0,1519.0,-135.5,2.067632550797149,7
374.0,1519.0,-124.89999999999998,2.0682650484748897,7
374.0,1519.0,-114.30000000000001,2.0689792226496033,7
374.0,1519.0,-103.69999999999999,2.069766739092102,7
374.0,1519.0,-93.10000000000002,2.0705972028242656,7
374.0,1519.0,-82.5,2.071409012752634,7
374.0,1581.0,-199.10000000000002,2.0649573538211055,7
374.0,1581.0,-188.5,2.065135935065929,7
374.0,1581.0,-177.89999999999998,2.0653292068573545,7
374.0,1581.0,-167.3,2.06553509945729,7
374.0,1581.0,-156.7,2.0657505486663132,7
374.0,1581.0,-146.10000000000002,2.0659712647108197,7
374.0,1581.0,-135.5,2.0661913348301715,7
374.0,1581.0,-124.89999999999998,2.066402609836489,7
374.0,1581.0,-114.30000000000001,2.0665939211531312,7
374.0,1581.0,-103.69999999999999,2.0667503707131645,7
374.0,1581.0,-93.10000000000002,2.0668532060267406,7
374.0,1581.0,-82.5,2.066881000328836,7
374.0,1581.0,-71.89999999999998,2.0668127373690397,7
374.0,1643.0,-209.7,2.0645787481296565,7
374.0,1643.0,-199.10000000000002,2.0646636359051294,7
374.0,1643.0,-188.5,2.0647490727378024,7
374.0,1643.0,-177.89999999999998,2.064833006933439,7
374.0,1643.0,-167.3,2.0649129095530205,7
374.0,1643.0,-156.7,2.0649858030201127,7
374.0,1643.0,-146.10000000000002,2.065048322453613,7
374.0,1643.0,-135.5,2.0650968135272985,7
374.0,1643.0,-124.89999999999998,2.065127471848788,7
374.0,1643.0,-114.30000000000001,2.0651365304865634,7
374.0,1643.0,-103.69999999999999,2.065120502159107,7
374.0,1643.0,-93.10000000000002,2.0650764772322017,7
374.0,1643.0,-82.5,2.0650024647822374,7
374.0,1643.0,-71.89999999999998,2.064897741464595,7
374.0,1705.0,-209.7,2.0643408743964007,7
374.0,1705.0,-199.10000000000002,2.0643863284232533,7
374.0,1705.0,-188.5,2.064428414592136,7
374.0,1705.0,-177.89999999999998,2.064466023405655,7
374.0,1705.0,-167.3,2.0644979409244497,7
374.0,1705.0,-156.7,2.0645228869048737,7
374.0,1705.0,-146.10000000000002,2.0645395645856217,7
374.0,1705.0,-135.5,2.0645467206353945,7
374.0,1705.0,-124.89999999999998,2.0645432126288146,7
374.0,1705.0,-114.30000000000001,2.0645280802898243,7
374.0,1705.0,-103.69999999999999,2.0645006157157266,7
374.0,1705.0,-93.10000000000002,2.0644604269872175,7
374.0,1705.0,-82.5,2.0644074891228756,7
374.0,1767.0,-209.7,2.0640519949981235,7
374.0,1767.0,-199.10000000000002,2.0640796556814656,7
374.0,1767.0,-188.5,2.064103850637347,7
374.0,1767.0,-177.89999999999998,2.064124068609274,7
374.0,1767.0,-167.3,2.0641397921060283,7
374.0,1767.0,-156.7,2.0641505141484977,7
374.0,1767.0,-146.10000000000002,2.064155757249123,7
374.0,1767.0,-135.5,2.064155093788449,7
374.0,1767.0,-124.89999999999998,2.0641481667193324,7
374.0,1767.0,-114.30000000000001,2.0641347093549434,7
374.0,1767.0,-103.69999999999999,2.064114562909921,7
374.0,1767.0,-93.10000000000002,2.06408769048385,7
374.0,1829.0,-199.10000000000002,2.0637428884354976,7
374.0,1829.0,-188.5,2.063758675213913,7
374.0,1829.0,-177.89999999999998,2.0637714342119815,7
374.0,1829.0,-167.3,2.063780934626687,7
374.0,1829.0,-156.7,2.063786962234697,7
374.0,1829.0,-146.10000000000002,2.063789326126423,7
374.0,1829.0,-135.5,2.0637878654505846,7
374.0,1829.0,-124.89999999999998,2.063782455852366,7
374.0,1829.0,-114.30000000000001,2.063773015271376,7
374.0,1829.0,-103.69999999999999,2.063759508770568,7
374.0,1829.0,-93.10000000000002,2.0637419520959854,7
374.0,1891.0,-199.10000000000002,2.0634052588176743,7
374.0,1891.0,-188.5,2.0634163286129876,7
374.0,1891.0,-177.89999999999998,2.06342518767352,7
374.0,1891.0,-167.3,2.063431725009675,7
374.0,1891.0,-156.7,2.063435841797183,7
374.0,1891.0,-146.10000000000002,2.0634374538860056,7
374.0,1891.0,-135.5,2.0634364941927803,7
374.0,1891.0,-124.89999999999998,2.0634329148823998,7
374.0,1891.0,-114.30000000000001,2.063426689245002,7
374.0,1891.0,-103.69999999999999,2.0634178131807213,7
374.0,1891.0,-93.10000000000002,2.063406306215926,7
374.0,1953.0,-188.5,2.0631015981084686,7
374.0,1953.0,-177.89999999999998,2.0631081249243692,7
374.0,1953.0,-167.3,2.0631130012760184,7
374.0,1953.0,-156.7,2.0631161779609553,7
374.0,1953.0,-146.10000000000002,2.063117614687275,7
374.0,1953.0,-135.5,2.0631172809947844,7
374.0,1953.0,-124.89999999999998,2.0631151570632977,7
374.0,1953.0,-114.30000000000001,2.063111234379195,7
374.0,1953.0,-103.69999999999999,2.063105516234574,7
374.0,1953.0,-93.10000000000002,2.063098018037159,7
374.0,2015.0,-167.3,2.0628374625796413,7
374.0,2015.0,-156.7,2.062840145382693,7
374.0,2015.0,-146.10000000000002,2.062841602087301,7
374.0,2015.0,-135.5,2.0628418180582746,7
374.0,2015.0,-124.89999999999998,2.0628407848029853,7
374.0,2015.0,-114.30000000000001,2.0628385002254306,7
374.0,2015.0,-103.69999999999999,2.0628349688038066,7
374.0,2015.0,-93.10000000000002,2.062830201684916,7
374.0,2015.0,-82.5,2.062824216690371,7
374.0,2077.0,-156.7,2.0626112942184998,7
374.0,2077.0,-146.10000000000002,2.062612869051524,7
374.0,2077.0,-135.5,2.062613556204793,7
374.0,2077.0,-124.89999999999998,2.062613352306541,7
374.0,2077.0,-114.30000000000001,2.0626122577697044,7
374.0,2077.0,-103.69999999999999,2.0626102768544876,7
374.0,2077.0,-93.10000000000002,2.0626074176917033,7
374.0,2077.0,-82.5,2.0626036922652404,7
374.0,2139.0,-146.10000000000002,2.062429359370123,7
374.0,2139.0,-135.5,2.0624304654093577,7
374.0,2139.0,-124.89999999999998,2.062430915762472,7
374.0,2139.0,-114.30000000000001,2.062430712146751,7
374.0,2139.0,-103.69999999999999,2.062429858628532,7
374.0,2139.0,-93.10000000000002,2.062428361620413,7
374.0,2139.0,-82.5,2.062426229858528,7
374.0,2201.0,-135.5,2.062287909990828,7
374.0,2201.0,-124.89999999999998,2.0622888936346584,7
374.0,2201.0,-114.30000000000001,2.0622893741565385,7
374.0,2201.0,-103.69999999999999,2.0622893559115236,7
374.0,2201.0,-93.10000000000002,2.062288844733288,7
374.0,2201.0,-82.5,2.0622878479090074,7
374.0,2263.0,-124.89999999999998,2.062181995402899,7
374.0,2263.0,-114.30000000000001,2.0621830017672615,7
374.0,2263.0,-103.69999999999999,2.062183599911783,7
374.0,2263.0,-93.10000000000002,2.0621837961212535,7
374.0,2263.0,-82.5,2.0621835976140632,7
374.0,2263.0,-71.89999999999998,2.0621830125086715,7
374.0,2325.0,-103.69999999999999,2.0621076862515606,7
374.0,2325.0,-93.10000000000002,2.062108357752362,7
374.0,2325.0,-82.5,2.062108683650716,7
374.0,2325.0,-71.89999999999998,2.062108672851979,7
374.0,2387.0,-93.10000000000002,2.0620583517167574,7
374.0,2387.0,-82.5,2.062058947061755,7
374.0,2387.0,-71.89999999999998,2.062059226762622,7
374.0,2449.0,-93.10000000000002,2.062030344518555,7
374.0,2449.0,-82.5,2.0620309415692306,7
374.0,2449.0,-71.89999999999998,2.0620312243475873,7
374.0,2511.0,-82.5,2.0620217515291492,7
374.0,2511.0,-71.89999999999998,2.062021726277249,7
374.0,2511.0,-61.30000000000001,2.0620213946022012,7
374.0,2573.0,-71.89999999999998,2.0620279770325354,7
374.0,2573.0,-61.30000000000001,2.0620269905262085,7
374.0,2635.0,-71.89999999999998,2.0620470037032272,7
374.0,2635.0,-61.30000000000001,2.062045021990968,7
374.0,2697.0,-71.89999999999998,2.062075240600965,7
374.0,2697.0,-61.30000000000001,2.0620719668583396,7
374.0,2759.0,-71.89999999999998,2.062108308728961,7
374.0,2759.0,-61.30000000000001,2.0621035531364167,7
374.0,2821.0,-71.89999999999998,2.0621410888752485,7
374.0,2821.0,-61.30000000000001,2.0621348374103006,7
374.0,2883.0,-71.89999999999998,2.0621681785624046,7
374.0,2883.0,-61.30000000000001,2.0621606420770684,7
418.0,527.0,-188.5,2.060972731646485,7
418.0,527.0,-177.89999999999998,2.060959238705669,7
418.0,589.0,-188.5,2.0613026158897294,7
418.0,589.0,-177.89999999999998,2.061294230560245,7
418.0,589.0,-167.3,2.0612863486289092,7
418.0,651.0,-199.10000000000002,2.0615774116243255,7
418.0,651.0,-188.5,2.061572199366292,7
418.0,651.0,-177.89999999999998,2.0615672110661,7
418.0,651.0,-167.3,2.0615624648458515,7
418.0,713.0,-199.10000000000002,2.06180823622866,7
418.0,713.0,-188.5,2.0618055610709467,7
418.0,713.0,-177.89999999999998,2.061802900460672,7
418.0,713.0,-167.3,2.0618002629417225,7
418.0,713.0,-156.7,2.061797657057644,7
418.0,775.0,-209.7,2.062025188964012,7
418.0,775.0,-199.10000000000002,2.0620246067989116,7
418.0,775.0,-188.5,2.0620238375928595,7
418.0,775.0,-177.89999999999998,2.0620228821952775,7
418.0,775.0,-167.3,2.0620217421217175,7
418.0,775.0,-156.7,2.0620204195603193,7
418.0,775.0,-146.10000000000002,2.0620189173732664,7
418.0,837.0,-209.7,2.0622433944141343,7
418.0,837.0,-199.10000000000002,2.0622446460954347,7
418.0,837.0,-188.5,2.062245497999055,7
418.0,837.0,-177.89999999999998,2.0622459436522096,7
418.0,837.0,-167.3,2.062245978020924,7
418.0,837.0,-156.7,2.062245597579359,7
418.0,837.0,-146.10000000000002,2.0622448003683256,7
418.0,899.0,-220.3,2.0624772707806667,7
418.0,899.0,-209.7,2.0624810326041927,7
418.0,899.0,-199.10000000000002,2.062484152460918,7
418.0,899.0,-188.5,2.06248661231485,7
418.0,899.0,-177.89999999999998,2.062488396469544,7
418.0,899.0,-167.3,2.06248949175668,7
418.0,899.0,-156.7,2.062489887708026,7
418.0,899.0,-146.10000000000002,2.0624895767074007,7
418.0,899.0,-135.5,2.0624885541193723,7
418.0,961.0,-220.3,2.0627446552655986,7
418.0,961.0,-209.7,2.0627509114408924,7
418.0,961.0,-199.10000000000002,2.0627562019711108,7
418.0,961.0,-188.5,2.062760493162189,7
418.0,961.0,-177.89999999999998,2.062763755065092,7
418.0,961.0,-167.3,2.062765961882052,7
418.0,961.0,-156.7,2.0627670923465935,7
418.0,961.0,-146.10000000000002,2.0627671300688855,7
418.0,961.0,-135.5,2.0627660638378518,7
418.0,961.0,-124.89999999999998,2.0627638878721277,7
418.0,1023.0,-220.3,2.063051983560524,7
418.0,1023.0,-209.7,2.063061399644854,7
418.0,1023.0,-199.10000000000002,2.0630694229815334,7
418.0,1023.0,-188.5,2.063075993118094,7
418.0,1023.0,-177.89999999999998,2.063081055270892,7
418.0,1023.0,-167.3,2.0630845612083917,7
418.0,1023.0,-156.7,2.0630864701033285,7
418.0,1023.0,-146.10000000000002,2.063086749330997,7
418.0,1023.0,-135.5,2.0630853751903233,7
418.0,1023.0,-124.89999999999998,2.0630823335249717,7
418.0,1085.0,-230.9,2.0633834881652593,7
418.0,1085.0,-220.3,2.0633988251198536,7
418.0,1085.0,-209.7,2.063412331462966,7
418.0,1085.0,-199.10000000000002,2.0634238921666075,7
418.0,1085.0,-188.5,2.0634333980037973,7
418.0,1085.0,-177.89999999999998,2.063440747482391,7
418.0,1085.0,-167.3,2.0634458488468073,7
418.0,1085.0,-156.7,2.0634486220912556,7
418.0,1085.0,-146.10000000000002,2.0634490009205977,7
418.0,1085.0,-135.5,2.0634469345893387,7
418.0,1085.0,-124.89999999999998,2.0634423895474048,7
