X,Y,Z,formation
355.5112,1500,-445.2777,host rock
386.8062,1500,-465.5637,host rock
410.5904,1500,-484.8354,host rock
438.13,1500,-502.0785,host rock
493.2092,1500,-521.3502,host rock
539.5258,1500,-542.6505,host rock
568.3172,1500,-559.8936,host rock
627.1518,1500,-589.3083,host rock
674.7202,1500,-622.7802,host rock
699.7562,1500,-649.152,host rock
746.0728,1500,-670.4523,host rock
807.411,1500,-688.7097,host rock
847.4686,1500,-689.724,host rock
897.5406,1500,-691.7526,host rock
941.3536,1500,-713.0529,host rock
1017.7134,1500,-733.3389,host rock
1080.3034,1500,-748.5534,host rock
1112.8502,1500,-748.5534,host rock
1152.9078,1500,-760.725,host rock
179.0074,1500,-458.4636,centralaplite
212.806,1500,-475.7067,centralaplite
255.3672,1500,-498.0213,centralaplite
290.4176,1500,-526.4217,centralaplite
326.7198,1500,-550.7649,centralaplite
365.5256,1500,-574.0938,centralaplite
418.1012,1500,-595.3941,centralaplite
468.1732,1500,-608.58,centralaplite
554.5474,1500,-629.8803,centralaplite
637.1662,1500,-649.152,centralaplite
696.0008,1500,-660.3093,centralaplite
123.9282,1500,-469.6209,southwestporphyry
160.2304,1500,-474.6924,southwestporphyry
187.77,1500,-479.7639,southwestporphyry
221.5686,1500,-490.9212,southwestporphyry
274.1442,1500,-531.4932,southwestporphyry
312.95,1500,-561.9222,southwestporphyry
371.7846,1500,-592.3512,southwestporphyry
436.8782,1500,-616.6944,southwestporphyry
471.9286,1500,-628.866,southwestporphyry
563.31,1500,-649.152,southwestporphyry
618.3892,1500,-662.3379,southwestporphyry
639.6698,1500,-663.3522,southwestporphyry
668.4612,1500,-667.4094,southwestporphyry
708.5188,1500,-667.4094,southwestporphyry
0,1500,-680,questagraniteporphyry
100,1500,-700,questagraniteporphyry
200,1500,-720,questagraniteporphyry
300,1500,-760,questagraniteporphyry
0,2500,-130.942031,topo
119.8392,2500,-112.101451,topo
215.096,2500,-81.956523,topo
301.1344,2500,-55.579711,topo
382.5636,2500,-31.086957,topo
546.9584,2500,-81.014494,topo
735.9356,2500,-55.579711,topo
918.7672,2500,-24.492754,topo
1066.2616,2500,-5.942029,topo
1126.1812,2500,-5,topo
1.5364,2500,-557.681168,host rock
115.23,2500,-565.2174,host rock
156.7128,2500,-568.985516,host rock
247.3604,2500,-567.101458,host rock
307.28,2500,-560.507255,host rock
381.0272,2500,-539.782617,host rock
444.0196,2500,-526.594211,host rock
507.012,2500,-532.246385,host rock
652.97,2500,-554.855081,host rock
691.38,2500,-564.275371,host rock
780.4912,2500,-560.507255,host rock
891.112,2500,-548.260878,host rock
1030.9244,2500,-565.2174,host rock
1120.0356,2500,-582.173922,host rock
1186.1008,2500,-597.246386,host rock
3.0728,2500,-659.4203,centralaplite
139.8124,2500,-669.782619,centralaplite
251.9696,2500,-675.434793,centralaplite
354.9084,2500,-677.318851,centralaplite
397.9276,2500,-681.086967,centralaplite
433.2648,2500,-682.971025,centralaplite
476.284,2500,-714.057982,centralaplite
560.786,2500,-736.666678,centralaplite
634.5332,2500,-750.797113,centralaplite
714.426,2500,-757.391316,centralaplite
792.7824,2500,-758.333345,centralaplite
929.522,2500,-749.855084,centralaplite
998.66,2500,-752.681171,centralaplite
1153.8364,2500,-766.811606,centralaplite
1222.9744,2500,-780.000012,centralaplite
10,2500,-740,questagraniteporphyry
100,2500,-760,questagraniteporphyry
300,2500,-770,questagraniteporphyry
